"slot","age","year","unit","season","area","iter","data"
"catch.n","1",2002,"unique","all","unique","1",273411.66
"catch.n","2",2002,"unique","all","unique","1",172176.5
"catch.n","3",2002,"unique","all","unique","1",199413.2
"catch.n","4",2002,"unique","all","unique","1",77923.4
"catch.n","5",2002,"unique","all","unique","1",41589.14
"catch.n","6",2002,"unique","all","unique","1",47176.75
"catch.n","7",2002,"unique","all","unique","1",5248.9455
"catch.n","8",2002,"unique","all","unique","1",2162.47664
"catch.n","9",2002,"unique","all","unique","1",593.437006
"catch.n","10",2002,"unique","all","unique","1",1503.04858
"catch.n","1",2003,"unique","all","unique","1",91796.793
"catch.n","2",2003,"unique","all","unique","1",531815.5
"catch.n","3",2003,"unique","all","unique","1",136174.2
"catch.n","4",2003,"unique","all","unique","1",74693.4
"catch.n","5",2003,"unique","all","unique","1",34002.05
"catch.n","6",2003,"unique","all","unique","1",20056.134
"catch.n","7",2003,"unique","all","unique","1",19344.91
"catch.n","8",2003,"unique","all","unique","1",1819.75693
"catch.n","9",2003,"unique","all","unique","1",673.876345
"catch.n","10",2003,"unique","all","unique","1",1324.692184
"catch.n","1",2004,"unique","all","unique","1",235514.854
"catch.n","2",2004,"unique","all","unique","1",146919.67
"catch.n","3",2004,"unique","all","unique","1",311226
"catch.n","4",2004,"unique","all","unique","1",43158.15
"catch.n","5",2004,"unique","all","unique","1",32763.4
"catch.n","6",2004,"unique","all","unique","1",16254.666
"catch.n","7",2004,"unique","all","unique","1",7219.6866
"catch.n","8",2004,"unique","all","unique","1",5516.38256
"catch.n","9",2004,"unique","all","unique","1",541.68332
"catch.n","10",2004,"unique","all","unique","1",1330.88658
"catch.n","1",2005,"unique","all","unique","1",172458.8
"catch.n","2",2005,"unique","all","unique","1",271017.3
"catch.n","3",2005,"unique","all","unique","1",84388.6
"catch.n","4",2005,"unique","all","unique","1",117804.8
"catch.n","5",2005,"unique","all","unique","1",19322.44
"catch.n","6",2005,"unique","all","unique","1",14652.44
"catch.n","7",2005,"unique","all","unique","1",5814.472
"catch.n","8",2005,"unique","all","unique","1",2303.57199
"catch.n","9",2005,"unique","all","unique","1",1902.162759
"catch.n","10",2005,"unique","all","unique","1",1182.492422
"catch.n","1",2006,"unique","all","unique","1",148426.557
"catch.n","2",2006,"unique","all","unique","1",175205.5
"catch.n","3",2006,"unique","all","unique","1",183320.4
"catch.n","4",2006,"unique","all","unique","1",37951.03
"catch.n","5",2006,"unique","all","unique","1",52637.29
"catch.n","6",2006,"unique","all","unique","1",8757.525
"catch.n","7",2006,"unique","all","unique","1",6184.967
"catch.n","8",2006,"unique","all","unique","1",2302.399
"catch.n","9",2006,"unique","all","unique","1",829.779542
"catch.n","10",2006,"unique","all","unique","1",1743.938885
"catch.n","1",2007,"unique","all","unique","1",190996.81
"catch.n","2",2007,"unique","all","unique","1",177494.3
"catch.n","3",2007,"unique","all","unique","1",127413.4
"catch.n","4",2007,"unique","all","unique","1",79448.2
"catch.n","5",2007,"unique","all","unique","1",16996.5
"catch.n","6",2007,"unique","all","unique","1",26391.73
"catch.n","7",2007,"unique","all","unique","1",4385.017
"catch.n","8",2007,"unique","all","unique","1",2627.86
"catch.n","9",2007,"unique","all","unique","1",738.38369
"catch.n","10",2007,"unique","all","unique","1",1469.083149
"catch.n","1",2008,"unique","all","unique","1",155534.357
"catch.n","2",2008,"unique","all","unique","1",259601.3
"catch.n","3",2008,"unique","all","unique","1",120064.4
"catch.n","4",2008,"unique","all","unique","1",52002.37
"catch.n","5",2008,"unique","all","unique","1",36841.46
"catch.n","6",2008,"unique","all","unique","1",9157.629
"catch.n","7",2008,"unique","all","unique","1",14378.47
"catch.n","8",2008,"unique","all","unique","1",1806.283
"catch.n","9",2008,"unique","all","unique","1",776.268578
"catch.n","10",2008,"unique","all","unique","1",1475.93784
"catch.n","1",2009,"unique","all","unique","1",167161.84
"catch.n","2",2009,"unique","all","unique","1",177602.4
"catch.n","3",2009,"unique","all","unique","1",165611.4
"catch.n","4",2009,"unique","all","unique","1",56248.9
"catch.n","5",2009,"unique","all","unique","1",25518.3
"catch.n","6",2009,"unique","all","unique","1",19803.51
"catch.n","7",2009,"unique","all","unique","1",5198.224
"catch.n","8",2009,"unique","all","unique","1",5937.37
"catch.n","9",2009,"unique","all","unique","1",563.451378
"catch.n","10",2009,"unique","all","unique","1",1787.18661
"catch.n","1",2010,"unique","all","unique","1",208142.93
"catch.n","2",2010,"unique","all","unique","1",141436.2
"catch.n","3",2010,"unique","all","unique","1",125432.9
"catch.n","4",2010,"unique","all","unique","1",101973.8
"catch.n","5",2010,"unique","all","unique","1",29618.53
"catch.n","6",2010,"unique","all","unique","1",13736.46
"catch.n","7",2010,"unique","all","unique","1",11568.37
"catch.n","8",2010,"unique","all","unique","1",2261.772
"catch.n","9",2010,"unique","all","unique","1",2149.006169
"catch.n","10",2010,"unique","all","unique","1",2029.210045
"catch.n","1",2011,"unique","all","unique","1",163502.677
"catch.n","2",2011,"unique","all","unique","1",175630.7
"catch.n","3",2011,"unique","all","unique","1",125474.8
"catch.n","4",2011,"unique","all","unique","1",92002.6
"catch.n","5",2011,"unique","all","unique","1",58469.5
"catch.n","6",2011,"unique","all","unique","1",16829.21
"catch.n","7",2011,"unique","all","unique","1",7720.608
"catch.n","8",2011,"unique","all","unique","1",5236.21
"catch.n","9",2011,"unique","all","unique","1",987.749191
"catch.n","10",2011,"unique","all","unique","1",3674.019413
"catch.n","1",2012,"unique","all","unique","1",98149.481
"catch.n","2",2012,"unique","all","unique","1",205693.78
"catch.n","3",2012,"unique","all","unique","1",184253.1
"catch.n","4",2012,"unique","all","unique","1",89537.1
"catch.n","5",2012,"unique","all","unique","1",56101.56
"catch.n","6",2012,"unique","all","unique","1",33838.48
"catch.n","7",2012,"unique","all","unique","1",8357.858
"catch.n","8",2012,"unique","all","unique","1",3640.72788
"catch.n","9",2012,"unique","all","unique","1",2763.256732
"catch.n","10",2012,"unique","all","unique","1",4098.71485
"catch.n","1",2013,"unique","all","unique","1",129467.166
"catch.n","2",2013,"unique","all","unique","1",177076.4
"catch.n","3",2013,"unique","all","unique","1",217019.5
"catch.n","4",2013,"unique","all","unique","1",119932.3
"catch.n","5",2013,"unique","all","unique","1",54291.8
"catch.n","6",2013,"unique","all","unique","1",30423.65
"catch.n","7",2013,"unique","all","unique","1",15653.39
"catch.n","8",2013,"unique","all","unique","1",4310.3845
"catch.n","9",2013,"unique","all","unique","1",2123.340026
"catch.n","10",2013,"unique","all","unique","1",5958.174788
"catch.n","1",2014,"unique","all","unique","1",208745.31453
"catch.n","2",2014,"unique","all","unique","1",209915.05
"catch.n","3",2014,"unique","all","unique","1",167118.7
"catch.n","4",2014,"unique","all","unique","1",140221.9
"catch.n","5",2014,"unique","all","unique","1",69447.8
"catch.n","6",2014,"unique","all","unique","1",27804.45
"catch.n","7",2014,"unique","all","unique","1",15042.825
"catch.n","8",2014,"unique","all","unique","1",8559.1998
"catch.n","9",2014,"unique","all","unique","1",2339.973116
"catch.n","10",2014,"unique","all","unique","1",6821.411085
"catch.n","1",2015,"unique","all","unique","1",127812.763662
"catch.n","2",2015,"unique","all","unique","1",226503.32
"catch.n","3",2015,"unique","all","unique","1",179280.5
"catch.n","4",2015,"unique","all","unique","1",114154.3
"catch.n","5",2015,"unique","all","unique","1",78925.4
"catch.n","6",2015,"unique","all","unique","1",36150.81
"catch.n","7",2015,"unique","all","unique","1",15185.546
"catch.n","8",2015,"unique","all","unique","1",7800.512
"catch.n","9",2015,"unique","all","unique","1",3873.357544
"catch.n","10",2015,"unique","all","unique","1",7393.564603
"catch.n","1",2016,"unique","all","unique","1",128907.811349
"catch.n","2",2016,"unique","all","unique","1",113194.28
"catch.n","3",2016,"unique","all","unique","1",195889
"catch.n","4",2016,"unique","all","unique","1",125580.9
"catch.n","5",2016,"unique","all","unique","1",65419.3
"catch.n","6",2016,"unique","all","unique","1",43845.72
"catch.n","7",2016,"unique","all","unique","1",19751.87
"catch.n","8",2016,"unique","all","unique","1",6880.26
"catch.n","9",2016,"unique","all","unique","1",3037.435964
"catch.n","10",2016,"unique","all","unique","1",8702.568872
"catch.n","1",2017,"unique","all","unique","1",115058.2357
"catch.n","2",2017,"unique","all","unique","1",143659.04
"catch.n","3",2017,"unique","all","unique","1",110813
"catch.n","4",2017,"unique","all","unique","1",131782.6
"catch.n","5",2017,"unique","all","unique","1",75562.1
"catch.n","6",2017,"unique","all","unique","1",38451.76
"catch.n","7",2017,"unique","all","unique","1",21449.14
"catch.n","8",2017,"unique","all","unique","1",7873.59
"catch.n","9",2017,"unique","all","unique","1",2567.238278
"catch.n","10",2017,"unique","all","unique","1",8882.65198
"catch.wt","1",1957,"unique","all","unique","1",0.0439993221196659
"catch.wt","2",1957,"unique","all","unique","1",0.109801471203709
"catch.wt","3",1957,"unique","all","unique","1",0.194296271521865
"catch.wt","4",1957,"unique","all","unique","1",0.256615131174743
"catch.wt","5",1957,"unique","all","unique","1",0.349100262798927
"catch.wt","6",1957,"unique","all","unique","1",0.45545353970494
"catch.wt","7",1957,"unique","all","unique","1",0.532988202764336
"catch.wt","8",1957,"unique","all","unique","1",0.588982147415699
"catch.wt","9",1957,"unique","all","unique","1",0.395964153056617
"catch.wt","10",1957,"unique","all","unique","1",0.997958623089738
"catch.wt","1",1958,"unique","all","unique","1",0.0469996460769786
"catch.wt","2",1958,"unique","all","unique","1",0.105531081448417
"catch.wt","3",1958,"unique","all","unique","1",0.189471546137347
"catch.wt","4",1958,"unique","all","unique","1",0.256335650928592
"catch.wt","5",1958,"unique","all","unique","1",0.329376392299028
"catch.wt","6",1958,"unique","all","unique","1",0.452345055308581
"catch.wt","7",1958,"unique","all","unique","1",0.512970508108422
"catch.wt","8",1958,"unique","all","unique","1",0.614963857559606
"catch.wt","9",1958,"unique","all","unique","1",0.664948832205754
"catch.wt","10",1958,"unique","all","unique","1",0.991964526469169
"catch.wt","1",1959,"unique","all","unique","1",0.0509997809943729
"catch.wt","2",1959,"unique","all","unique","1",0.119976581623515
"catch.wt","3",1959,"unique","all","unique","1",0.191506149302459
"catch.wt","4",1959,"unique","all","unique","1",0.260405622904717
"catch.wt","5",1959,"unique","all","unique","1",0.345270818584392
"catch.wt","6",1959,"unique","all","unique","1",0.471905101543276
"catch.wt","7",1959,"unique","all","unique","1",0.591979116736616
"catch.wt","8",1959,"unique","all","unique","1",0.622952425300361
"catch.wt","9",1959,"unique","all","unique","1",0.749944359218151
"catch.wt","10",1959,"unique","all","unique","1",0.999969753683145
"catch.wt","1",1960,"unique","all","unique","1",0.0449996966099281
"catch.wt","2",1960,"unique","all","unique","1",0.115035792654412
"catch.wt","3",1960,"unique","all","unique","1",0.203724421211139
"catch.wt","4",1960,"unique","all","unique","1",0.287075760947451
"catch.wt","5",1960,"unique","all","unique","1",0.377376585829989
"catch.wt","6",1960,"unique","all","unique","1",0.479940210810707
"catch.wt","7",1960,"unique","all","unique","1",0.600987500623082
"catch.wt","8",1960,"unique","all","unique","1",0.682962363124866
"catch.wt","9",1960,"unique","all","unique","1",0.723929319072691
"catch.wt","10",1960,"unique","all","unique","1",1.09396414084775
"catch.wt","1",1961,"unique","all","unique","1",0.0439997097842456
"catch.wt","2",1961,"unique","all","unique","1",0.101424555949852
"catch.wt","3",1961,"unique","all","unique","1",0.180139177837133
"catch.wt","4",1961,"unique","all","unique","1",0.301163238491681
"catch.wt","5",1961,"unique","all","unique","1",0.402368134630741
"catch.wt","6",1961,"unique","all","unique","1",0.506118603611639
"catch.wt","7",1961,"unique","all","unique","1",0.60398712263352
"catch.wt","8",1961,"unique","all","unique","1",0.670966114462749
"catch.wt","9",1961,"unique","all","unique","1",0.811933338701633
"catch.wt","10",1961,"unique","all","unique","1",1.07096403538554
"catch.wt","1",1962,"unique","all","unique","1",0.0419995915979416
"catch.wt","2",1962,"unique","all","unique","1",0.0992789800679894
"catch.wt","3",1962,"unique","all","unique","1",0.18137481216458
"catch.wt","4",1962,"unique","all","unique","1",0.273063632810921
"catch.wt","5",1962,"unique","all","unique","1",0.396960472278485
"catch.wt","6",1962,"unique","all","unique","1",0.538034650540336
"catch.wt","7",1962,"unique","all","unique","1",0.569980076031864
"catch.wt","8",1962,"unique","all","unique","1",0.691973609268523
"catch.wt","9",1962,"unique","all","unique","1",0.776923559128569
"catch.wt","10",1962,"unique","all","unique","1",1.1269544620296
"catch.wt","1",1963,"unique","all","unique","1",0.047999736803481
"catch.wt","2",1963,"unique","all","unique","1",0.109656941927735
"catch.wt","3",1963,"unique","all","unique","1",0.174759849554119
"catch.wt","4",1963,"unique","all","unique","1",0.304229736345957
"catch.wt","5",1963,"unique","all","unique","1",0.391875970246103
"catch.wt","6",1963,"unique","all","unique","1",0.531253892949899
"catch.wt","7",1963,"unique","all","unique","1",0.623984615062424
"catch.wt","8",1963,"unique","all","unique","1",0.666968705072478
"catch.wt","9",1963,"unique","all","unique","1",0.714950237393561
"catch.wt","10",1963,"unique","all","unique","1",1.0279696100558
"catch.wt","1",1964,"unique","all","unique","1",0.0319997584336076
"catch.wt","2",1964,"unique","all","unique","1",0.125989317031052
"catch.wt","3",1964,"unique","all","unique","1",0.203919815763106
"catch.wt","4",1964,"unique","all","unique","1",0.271018160936517
"catch.wt","5",1964,"unique","all","unique","1",0.378893669216506
"catch.wt","6",1964,"unique","all","unique","1",0.484717025361173
"catch.wt","7",1964,"unique","all","unique","1",0.627987953613293
"catch.wt","8",1964,"unique","all","unique","1",0.699964712097294
"catch.wt","9",1964,"unique","all","unique","1",0.736908122491571
"catch.wt","10",1964,"unique","all","unique","1",1.00497046431932
"catch.wt","1",1965,"unique","all","unique","1",0.037999566608297
"catch.wt","2",1965,"unique","all","unique","1",0.0758660134008971
"catch.wt","3",1965,"unique","all","unique","1",0.214405607476636
"catch.wt","4",1965,"unique","all","unique","1",0.313280324824807
"catch.wt","5",1965,"unique","all","unique","1",0.381437198899598
"catch.wt","6",1965,"unique","all","unique","1",0.468813682682622
"catch.wt","7",1965,"unique","all","unique","1",0.538991659854001
"catch.wt","8",1965,"unique","all","unique","1",0.662961466574756
"catch.wt","9",1965,"unique","all","unique","1",0.725914338310668
"catch.wt","10",1965,"unique","all","unique","1",0.886974924390884
"catch.wt","1",1966,"unique","all","unique","1",0.037999507931531
"catch.wt","2",1966,"unique","all","unique","1",0.104303564746182
"catch.wt","3",1966,"unique","all","unique","1",0.148097938641216
"catch.wt","4",1966,"unique","all","unique","1",0.314817431475108
